38.8322,44.4746,48.6631,42.7419,51.0072,44.1345,38.9994,46.4155,47.6758,45.5639,49.1053,44.3385,41.7257,34.9696,41.9964,45.4277,55.0528,49.7513,48.4589,31.4267,51.9215,42.6401,46.3473,55.7552,47.9482,47.9142,54.9189,43.5227,47.5396,54.7513,45.2915,42.2334,40.8137,45.3936,43.9645,59.0040,55.7886,53.9118,53.1373,35.6547,46.1429,54.2815,46.9946,33.9983,49.5134,62.9708,43.2849,46.7561,53.4406,39.0329,39.7368,44.1685,46.5517,51.2783,45.9726,31.9281,41.0499,46.6539,36.3767,41.6580,42.4367
38.7320,44.4746,48.6631,42.7080,50.9394,44.1685,38.8991,46.3133,47.6417,45.3255,49.0373,44.4406,41.5904,35.1975,41.9287,45.3936,55.4879,49.5474,48.0844,31.3330,51.7524,42.4367,46.2111,55.6215,47.9482,47.8120,54.9189,43.4887,47.5055,54.7177,45.1553,42.1996,40.7125,45.1894,43.9305,58.7737,55.6215,53.7436,53.0025,35.5893,45.9726,54.1471,46.8242,33.9016,49.3434,62.9065,43.0472,46.7902,53.3396,39.0329,39.5355,44.3385,46.6539,51.0411,45.9386,31.8338,40.7800,46.5177,36.3438,41.6242,42.2334
38.5984,44.3726,48.5610,42.6741,50.8037,44.1345,39.0329,46.4155,47.8120,45.3255,49.1053,44.5086,41.5904,35.1649,41.8610,45.4277,55.2537,49.7513,48.3568,31.4267,51.8539,42.5384,46.2792,55.6550,47.8120,48.2887,54.9524,43.4207,47.6758,54.7848,45.3255,42.1657,40.7800,45.1894,43.9645,58.8066,55.6884,53.8445,53.0699,35.6547,46.0748,54.1471,46.9264,34.1272,49.4114,62.9708,43.1151,46.6880,53.5080,39.0664,39.7368,44.3045,46.6199,51.2444,46.0407,31.7711,40.8811,46.6199,36.2780,41.6242,42.3690
38.7320,44.3385,48.6290,42.5723,50.9394,44.1005,38.8991,46.2451,47.6077,45.1553,49.1393,44.2025,41.5228,35.2301,41.9964,45.2915,55.3541,49.5814,48.0844,31.2395,51.7862,42.3351,46.1429,55.6550,47.8120,47.8801,54.8518,43.3528,47.7098,54.7848,45.3255,42.1996,40.7800,45.1894,43.8625,58.6749,55.7218,53.8445,53.0025,35.5893,46.0748,54.1135,46.7220,33.8373,49.4454,62.7780,43.1491,46.8242,53.5753,38.9325,39.6697,44.1685,46.5858,51.0750,45.9386,31.7397,40.7800,46.6539,36.3767,41.6918,42.4028
38.7654,44.5086,48.6631,42.7080,50.9733,44.4066,38.9325,46.4495,47.7780,45.1894,49.1053,44.2365,41.6918,35.1649,42.1318,45.4618,55.2537,49.5134,48.0504,31.4579,51.8539,42.6062,46.3133,55.6215,47.9142,47.9142,54.9524,43.3868,47.6077,54.5500,45.1894,42.2334,40.7463,45.3596,43.9985,58.8066,55.7218,53.8109,53.1036,35.6874,45.8023,54.1807,46.8924,33.9016,49.4114,62.9387,43.2849,46.7561,53.4743,39.2003,39.6361,44.1685,46.5177,51.0072,46.0067,31.8967,40.9824,46.6880,36.2122,41.6242,42.5384
38.6986,44.3726,48.6971,42.7080,50.9394,44.2025,38.8657,46.3473,47.6077,45.1894,49.0033,44.2705,41.5904,35.0672,41.8948,45.4277,55.4544,49.4114,48.1866,31.2707,51.6847,42.3690,46.1429,55.5547,47.7439,47.9142,54.9189,43.2849,47.5736,54.6842,45.3596,41.9625,40.4430,45.2234,43.7945,58.8395,55.5547,53.8782,53.1373,35.7529,46.0407,54.1471,46.7902,33.8694,49.5134,62.8423,42.9794,46.8242,53.4069,38.8991,39.5355,44.1345,46.5177,51.1766,45.9726,31.8653,40.9486,46.5517,36.2451,41.5228,42.5045
38.6318,44.3726,48.7992,42.7080,50.8715,44.0665,38.8991,46.2451,47.5396,45.2234,48.9693,44.2025,41.6242,34.8395,41.9287,45.4277,55.0194,49.7173,48.3227,31.4267,51.7185,42.3690,46.0748,55.5547,47.7098,47.9482,54.9189,43.4207,47.5736,54.6842,45.2574,41.9964,40.6114,45.2234,43.7605,58.6419,55.4879,53.8782,53.0362,35.7201,46.0067,54.2143,46.7902,33.7408,49.3094,62.8744,43.0472,46.6880,53.6426,39.0998,39.5690,44.2025,46.5177,51.1427,45.9726,31.8967,40.9486,46.5858,36.3109,41.5228,42.4367
38.5650,44.5086,48.6290,42.5384,50.8715,44.1685,38.9994,46.1770,47.5736,45.1894,49.0373,44.2365,41.6918,35.2953,41.9964,45.2234,55.4210,49.3774,48.0844,31.2395,51.7524,42.3351,45.9045,55.3875,47.6758,47.8461,54.9859,43.2170,47.5055,54.5500,45.1213,41.9964,40.6451,45.2234,43.7265,58.6090,55.4544,53.7772,53.0699,35.6874,45.9726,54.0799,46.6880,33.8051,49.1734,62.7780,43.1151,46.7220,53.4406,38.9994,39.6026,44.1685,46.2451,50.9733,46.0067,31.8967,40.8811,46.5177,36.3109,41.6242,42.3351
38.7320,44.3726,48.5950,42.6062,50.8715,44.2705,38.9325,46.3133,47.5055,45.3255,49.0713,44.4066,41.7933,35.0672,42.1657,45.2234,55.3875,49.5474,48.2206,31.3642,51.8200,42.4028,46.1770,55.7886,47.8461,47.7098,55.0194,43.2849,47.6758,54.5836,45.2574,42.2334,40.7125,45.1894,43.9645,58.8066,55.7552,53.7436,53.0699,35.6547,45.9726,54.0127,46.8924,33.9338,49.4454,62.9708,43.2170,46.7561,53.4743,39.0998,39.6026,44.1685,46.2792,51.2105,46.2111,32.0540,40.9486,46.7561,36.5084,41.7595,42.4028
38.6318,44.5086,48.7311,42.4706,50.8037,44.1685,38.8657,46.2451,47.6417,45.2915,49.0033,44.3045,41.5904,35.0672,41.7933,45.2915,55.5881,49.4454,48.0844,31.2084,51.7185,42.4706,46.0407,55.6550,47.7780,47.8120,54.7513,43.1491,47.6077,54.6171,45.2915,42.0980,40.5440,45.1213,43.8285,58.6419,55.6215,53.6763,52.9350,35.4912,46.0748,54.1471,46.6880,33.6766,49.3434,62.9708,43.2509,46.7561,53.4069,38.9994,39.6026,44.2025,46.4836,51.1766,45.8704,31.9596,41.0161,46.7220,36.5084,41.7595,42.3351
